Date,Rainfall amount (millimetres),Maximum temperature (Degree C)
2023-08-16,0.0,15.8
2023-08-17,0.0,12.5
2023-08-18,5.4,13.5
2023-08-19,0.2,18.2
2023-08-20,0.0,19.2
2023-08-21,0.0,17.8
2023-08-22,0.0,14.3
2023-08-23,3.6,17.0
2023-08-24,0.0,17.9
2023-08-25,0.0,19.8
2023-08-26,0.0,15.5
2023-08-27,0.0,15.7
2023-08-28,0.0,16.6
2023-08-29,0.2,18.4
2023-08-30,3.8,14.9
2023-08-31,2.8,15.8
2023-09-01,1.8,14.8
2023-09-02,0.0,15.8
2023-09-03,0.0,20.4
2023-09-04,0.0,21.6
2023-09-05,2.8,15.1
2023-09-06,0.2,19.4
2023-09-07,0.0,22.1
2023-09-08,4.0,11.7
2023-09-09,0.8,13.9
2023-09-10,1.0,14.9
2023-09-11,0.0,17.2
2023-09-12,0.0,23.3
2023-09-13,0.0,25.1
2023-09-14,0.0,23.9
2023-09-15,0.0,22.4
2023-09-16,0.0,25.0
2023-09-17,0.0,23.1
2023-09-18,0.0,21.9
2023-09-19,0.0,28.0
2023-09-20,0.0,19.0
2023-09-21,0.2,14.9
2023-09-22,0.0,14.9
2023-09-23,0.0,16.4
2023-09-24,0.0,23.8
2023-09-25,0.0,23.4
2023-09-26,0.0,16.4
2023-09-27,0.0,17.3
2023-09-28,0.0,20.1
2023-09-29,0.0,27.8
2023-09-30,0.0,29.7
2023-10-01,0.0,20.5
2023-10-02,0.0,28.5
2023-10-03,3.0,19.2
2023-10-04,22.8,13.5
2023-10-05,6.8,16.5
2023-10-06,7.2,15.2
2023-10-07,0.4,14.3
2023-10-08,0.0,15.8
2023-10-09,0.0,15.8
2023-10-10,0.0,16.5
2023-10-11,0.0,26.2
2023-10-12,1.2,16.1
2023-10-13,13.4,17.5
2023-10-14,2.2,19.6
2023-10-15,0.0,17.2
2023-10-16,5.0,14.7
2023-10-17,0.8,16.1
2023-10-18,0.2,24.2
2023-10-19,0.0,27.1
2023-10-20,0.0,29.5
2023-10-21,0.0,22.1
2023-10-22,0.2,15.5
2023-10-23,2.4,18.1
2023-10-24,0.0,25.3
2023-10-25,0.0,13.4
2023-10-26,8.2,15.1
2023-10-27,0.4,19.4
2023-10-28,0.0,23.3
2023-10-29,0.0,21.3
2023-10-30,0.0,23.2
2023-10-31,1.8,16.0
2023-11-01,0.0,16.0
2023-11-02,0.0,16.7
2023-11-03,0.0,15.9
2023-11-04,0.0,20.9
2023-11-05,0.0,23.9
2023-11-06,0.0,29.8
2023-11-07,0.0,30.6
2023-11-08,0.6,30.8
2023-11-09,8.8,23.2
2023-11-10,0.0,33.1
2023-11-11,0.0,19.1
2023-11-12,0.0,18.2
2023-11-13,0.4,20.6
2023-11-14,0.6,16.8
2023-11-15,0.2,18.2
2023-11-16,0.6,17.4
2023-11-17,0.0,17.8
2023-11-18,0.0,18.8
2023-11-19,0.0,21.6
2023-11-20,0.0,19.3
2023-11-21,0.0,19.0
2023-11-22,0.0,18.6
2023-11-23,0.0,26.5
2023-11-24,0.0,28.7
2023-11-25,8.8,26.5
2023-11-26,3.8,19.8
2023-11-27,7.2,18.5
2023-11-28,1.8,23.2
2023-11-29,2.8,19.1
2023-11-30,6.8,18.8
2023-12-01,4.6,23.8
2023-12-02,2.8,16.7
2023-12-03,7.0,24.3
2023-12-04,0.0,32.6
2023-12-05,0.0,24.5
2023-12-06,0.0,22.7
2023-12-07,0.0,25.8
2023-12-08,0.0,33.0
2023-12-09,2.6,17.9
2023-12-10,11.8,19.5
2023-12-11,0.4,20.2
2023-12-12,0.2,33.2
2023-12-13,0.6,34.0
2023-12-14,1.4,25.5
2023-12-15,0.0,23.4
2023-12-16,0.0,22.7
2023-12-17,0.0,25.2
2023-12-18,0.0,26.2
2023-12-19,4.0,19.0
2023-12-20,1.4,20.4
2023-12-21,0.0,25.7
2023-12-22,0.0,24.4
2023-12-23,0.0,22.8
2023-12-24,0.0,24.2
2023-12-25,14.2,20.8
2023-12-26,16.0,24.1
2023-12-27,3.0,24.0
2023-12-28,0.8,20.8
2023-12-29,0.0,20.4
2023-12-30,0.0,19.0
2023-12-31,0.6,20.8
2024-01-01,0.0,23.2
2024-01-02,0.0,24.7
2024-01-03,17.8,26.9
2024-01-04,1.0,21.9
2024-01-05,0.0,28.9
2024-01-06,0.0,32.6
2024-01-07,0.0,27.2
2024-01-08,37.8,20.3
2024-01-09,25.6,24.2
2024-01-10,0.2,27.4
2024-01-11,0.0,23.1
2024-01-12,0.0,33.4
2024-01-13,0.0,21.7
2024-01-14,0.4,22.9
2024-01-15,0.0,30.2
2024-01-16,0.0,31.9
2024-01-17,8.2,21.5
2024-01-18,12.2,21.6
2024-01-19,0.2,20.8
2024-01-20,0.0,28.7
2024-01-21,0.0,20.5
2024-01-22,0.0,20.2
2024-01-23,0.0,31.7
2024-01-24,0.2,30.2
2024-01-25,0.0,23.8
2024-01-26,5.2,22.3
2024-01-27,0.0,24.7
2024-01-28,0.0,26.3
2024-01-29,0.0,27.2
2024-01-30,0.0,23.3
2024-01-31,0.0,21.6
2024-02-01,0.0,24.3
2024-02-02,0.0,20.9
2024-02-03,0.0,33.4
2024-02-04,0.0,37.5
2024-02-05,0.0,19.9
2024-02-06,1.0,21.1
2024-02-07,0.2,21.9
2024-02-08,0.0,22.4
2024-02-09,0.0,21.2
2024-02-10,0.0,26.7
2024-02-11,0.0,33.2
2024-02-12,0.0,35.8
2024-02-13,0.0,36.7
2024-02-14,1.2,20.3
2024-02-15,0.0,20.9
2024-02-16,0.0,22.9
2024-02-17,0.0,23.1
2024-02-18,0.0,21.8
2024-02-19,0.0,22.2
2024-02-20,0.0,29.2
2024-02-21,0.0,33.9
2024-02-22,0.0,35.9
2024-02-23,3.8,21.9
2024-02-24,0.0,20.3
2024-02-25,0.0,30.9
2024-02-26,0.0,20.4
2024-02-27,0.0,27.4
2024-02-28,0.0,36.3
2024-02-29,0.0,24.7
2024-03-01,0.0,28.1
2024-03-02,0.0,20.7
